"[37, 24], [34, 24], [34, 24], [34, 24], [34, 24], [34, 24], [34, 24], [34, 24], [34, 24], [34, 24], [34, 24], [34, 24], [34, 24], [34, 24], [34, 24], [34, 24], [34, 24], [34, 24], [34, 24], [34, 24], [34, 24], [34, 24], [34, 24], [34, 24], [33, 24], [33, 24], [37, 24], [37, 24], [37, 24], [37, 24], [37, 24], [37, 24], [37, 24], [37, 24], [37, 24], [37, 24], [37, 24], [37, 24], [37, 24], [37, 24], [37, 24], [37, 24], [37, 24], [37, 24], [37, 24], [36, 24], [36, 24], [36, 24], [36, 24], [36, 24], [36, 24], [36, 24], [36, 24], [36, 24], [36, 24], [36, 24], [36, 25], [36, 25], [36, 25], [36, 25], [35, 25], [35, 25], [35, 25], [35, 25], [35, 25], [35, 25], [35, 25], [35, 25], [35, 26], [35, 26], [35, 27], [35, 27], [35, 27], [35, 27], [35, 27], [35, 27], [35, 27], [35, 27], [35, 27], [35, 27], [35, 27], [35, 27], [35, 27], [35, 27], [35, 27], [35, 27], [35, 27], [35, 27], [35, 27], [33, 27], [33, 27], [33, 27], [33, 27], [33, 27], [33, 27], [33, 27], [33, 27], [33, 27], [33, 27], [33, 27], [33, 27]"
"[24, 71], [20, 75], [20, 75], [19, 76], [19, 76], [19, 76], [19, 76], [19, 76], [19, 76], [19, 76], [19, 76], [19, 76], [19, 76], [19, 76], [19, 76], [19, 76], [19, 76], [19, 76], [19, 76], [19, 76], [19, 76], [19, 76], [19, 76], [19, 76], [18, 78], [18, 78], [18, 78], [17, 78], [16, 78], [16, 78], [16, 78], [16, 78], [15, 78], [15, 78], [14, 78], [13, 78], [13, 78], [13, 78], [13, 78], [13, 78], [13, 78], [13, 78], [13, 78], [13, 79], [13, 79], [13, 79], [13, 79], [12, 79], [12, 79], [12, 79], [12, 79], [12, 79], [12, 79], [12, 79], [12, 79], [12, 79], [12, 79], [12, 79], [12, 79], [12, 79], [12, 79], [11, 79], [11, 79], [11, 79], [10, 79], [10, 79], [10, 79], [10, 79], [10, 79], [10, 79], [10, 79], [10, 79], [10, 79], [10, 79], [10, 79], [10, 79], [10, 79], [10, 79], [10, 79], [10, 79], [9, 79], [9, 79], [8, 79], [8, 79], [8, 79], [8, 79], [8, 79], [8, 79], [8, 79], [8, 79], [8, 79], [8, 79], [8, 79], [8, 79], [8, 79], [8, 79], [8, 79], [8, 79], [8, 79], [8, 79], [8, 80]"
"[83, 58], [68, 63], [67, 63], [67, 63], [65, 63], [64, 63], [64, 63], [63, 63], [63, 63], [61, 63], [60, 65], [60, 65], [60, 65], [60, 65], [60, 65], [60, 65], [60, 65], [60, 65], [60, 65], [60, 65], [59, 65], [58, 65], [58, 65], [58, 65], [66, 65], [66, 65], [65, 65], [65, 65], [65, 65], [65, 65], [64, 65], [64, 65], [64, 65], [64, 65], [64, 65], [62, 65], [61, 65], [60, 65], [60, 65], [60, 65], [60, 65], [59, 66], [59, 66], [59, 66], [59, 66], [59, 66], [59, 68], [59, 68], [59, 68], [58, 68], [58, 68], [57, 68], [57, 68], [57, 69], [57, 70], [57, 70], [57, 70], [57, 70], [57, 70], [57, 70], [57, 70], [57, 70], [57, 70], [57, 70], [57, 72], [57, 72], [57, 72], [57, 72], [57, 72], [55, 74], [54, 76], [53, 76], [53, 76], [53, 76], [53, 76], [53, 76], [53, 76], [53, 76], [53, 76], [52, 76], [52, 76], [52, 76], [51, 78], [51, 78], [51, 78], [50, 78], [50, 78], [50, 78], [50, 78], [50, 78], [50, 78], [50, 78], [50, 78], [50, 78], [49, 83], [49, 83], [49, 85], [48, 85], [48, 85], [48, 85], [47, 86]"
"[92, 27], [87, 27], [87, 27], [87, 27], [86, 27], [85, 28], [85, 28], [85, 28], [85, 28], [85, 28], [84, 28], [84, 28], [84, 28], [84, 28], [84, 28], [83, 28], [83, 28], [83, 28], [82, 28], [82, 28], [82, 28], [82, 28], [82, 28], [93, 28], [92, 28], [92, 28], [92, 28], [92, 28], [91, 28], [91, 28], [91, 28], [91, 28], [91, 28], [91, 28], [91, 28], [91, 28], [90, 28], [90, 28], [90, 28], [90, 28], [89, 28], [88, 28], [88, 29], [88, 29], [88, 29], [88, 29], [87, 31], [87, 31], [87, 31], [87, 31], [87, 31], [87, 31], [87, 31], [87, 31], [87, 31], [87, 31], [86, 31], [86, 31], [86, 31], [86, 31], [86, 31], [86, 31], [86, 31], [86, 31], [86, 31], [86, 31], [86, 31], [85, 31], [85, 31], [85, 31], [85, 31], [85, 31], [85, 32], [85, 32], [85, 32], [85, 32], [85, 32], [85, 32], [85, 32], [85, 32], [85, 32], [85, 32], [85, 32], [85, 32], [85, 32], [85, 32], [85, 32], [84, 32], [84, 32], [84, 32], [84, 32], [84, 32], [84, 32], [84, 32], [84, 32], [84, 32], [84, 32], [84, 32], [83, 32], [82, 32], [82, 32]"
"[22, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3], [21, 3]"
"[28, 14], [28, 14], [28, 14], [28, 14], [28, 14], [27, 14], [26, 14], [26, 14], [26, 14], [26, 14], [26, 14], [26, 14], [26, 14], [26, 14], [26, 14], [26, 14], [26, 14], [26, 14], [25, 14], [25, 14], [24, 14], [24, 14], [24, 14], [24, 14], [24, 14], [24, 14], [24, 14], [24, 14], [24, 14], [24, 14], [24, 14], [24, 14], [24, 14], [24, 14], [24, 14], [24, 14], [24, 14], [24, 14], [24, 14], [24, 14], [24, 14], [24, 14], [24, 14], [24, 14], [24, 14], [24, 14], [24, 14], [24, 14], [24, 14], [24, 14], [24, 14], [24, 14], [24, 14], [24, 14], [24, 14], [24, 14], [24, 14], [23, 14], [23, 14], [23, 14], [23, 14], [23, 14], [23, 14], [23, 14], [23, 14], [23, 14], [23, 14], [23, 14], [23, 14], [23, 14], [23, 14], [23, 14], [22, 14], [22, 14], [22, 14], [22, 14], [22, 14], [22, 14], [22, 14], [22, 14], [22, 14], [22, 14], [22, 14], [22, 14], [22, 14], [22, 14], [22, 14], [22, 14], [22, 14], [22, 14], [22, 14], [22, 14], [22, 14], [22, 14], [22, 14], [22, 14], [22, 14], [22, 14], [22, 14], [22, 14], [22, 14]"
"[78, 39], [66, 42], [66, 42], [66, 42], [65, 42], [64, 42], [64, 42], [63, 44], [63, 44], [63, 44], [62, 45], [62, 45], [62, 45], [62, 45], [62, 45], [62, 45], [62, 45], [62, 45], [62, 45], [62, 45], [66, 46], [65, 46], [65, 46], [65, 47], [65, 47], [65, 47], [65, 47], [65, 47], [65, 47], [64, 47], [64, 47], [64, 47], [64, 47], [64, 47], [63, 47], [63, 47], [62, 47], [62, 47], [62, 47], [62, 47], [62, 47], [62, 47], [62, 47], [62, 47], [62, 47], [62, 47], [62, 47], [62, 47], [61, 47], [61, 47], [60, 47], [59, 47], [59, 47], [59, 47], [59, 47], [58, 47], [58, 47], [58, 47], [58, 47], [58, 47], [57, 47], [57, 47], [57, 48], [57, 48], [57, 48], [57, 48], [55, 51], [55, 51], [55, 51], [55, 51], [55, 51], [55, 51], [55, 51], [55, 51], [55, 51], [54, 51], [54, 51], [53, 51], [53, 51], [53, 51], [52, 51], [51, 51], [51, 51], [50, 51], [50, 52], [50, 53], [50, 53], [50, 53], [50, 53], [50, 53], [50, 53], [50, 53], [49, 55], [49, 57], [49, 57], [49, 57], [49, 57], [49, 57], [49, 57], [49, 58], [48, 58]"
"[20, 13], [19, 13], [19, 13], [19, 13], [19, 13], [19, 13], [19, 13], [19, 13], [19, 13], [19, 13], [19, 13], [19, 13], [19, 13], [19, 13], [19, 13], [19, 13], [19, 13], [19, 13], [19, 13], [19, 13], [19, 13], [19, 13], [19, 13], [19, 13], [19, 13], [19, 13], [19, 13], [19, 13], [19, 13], [19, 13], [18, 13], [18, 13], [18, 13], [18, 13], [18, 13], [18, 13], [18, 13], [18, 13], [18, 13], [18, 13], [18, 13], [18, 13], [18, 13], [18, 13], [18, 13], [18, 13], [18, 13], [18, 13], [18, 13], [18, 13], [17, 13], [17, 13], [17, 13], [17, 14], [17, 14], [17, 14], [17, 14], [17, 14], [17, 14], [17, 14], [17, 14], [17, 14], [17, 14], [17, 14], [17, 14], [17, 14], [17, 14], [17, 14], [17, 14], [17, 14], [17, 14], [17, 14], [17, 14], [17, 14], [17, 14], [17, 14], [17, 14], [17, 14], [17, 14], [16, 14], [16, 14], [16, 14], [16, 14], [16, 14], [16, 14], [16, 14], [16, 14], [16, 14], [16, 14], [16, 14], [16, 14], [16, 14], [16, 14], [16, 14], [16, 14], [16, 14], [16, 14], [16, 14], [16, 14], [16, 14], [16, 14]"
"[68, 83], [54, 88], [53, 91], [53, 91], [51, 92], [49, 92], [49, 92], [48, 93], [48, 94], [48, 94], [47, 95], [46, 95], [46, 96], [46, 96], [46, 96], [46, 96], [46, 96], [46, 96], [51, 96], [50, 96], [50, 96], [50, 96], [49, 96], [49, 96], [49, 96], [49, 96], [49, 96], [49, 96], [48, 96], [48, 96], [48, 97], [48, 98], [48, 98], [48, 98], [48, 99], [48, 100], [48, 100], [48, 100], [48, 100], [48, 100], [48, 100], [47, 100], [47, 100], [47, 100], [47, 100], [47, 100], [47, 100], [46, 101], [46, 101], [46, 102], [46, 102], [45, 102], [45, 102], [44, 103], [44, 103], [44, 103], [44, 103], [44, 103], [44, 104], [43, 104], [43, 104], [43, 104], [42, 104], [41, 104], [40, 104], [39, 104], [38, 104], [38, 105], [38, 105], [38, 105], [38, 105], [38, 105], [38, 105], [38, 105], [38, 105], [38, 105], [38, 105], [38, 105], [37, 109], [36, 109], [36, 109], [35, 110], [35, 110], [34, 110], [34, 110], [34, 110], [34, 110], [34, 110], [34, 110], [34, 110], [34, 110], [34, 110], [34, 110], [34, 110], [34, 111], [34, 111], [34, 111], [34, 111], [34, 111], [33, 112], [33, 112]"
"[61, 82], [50, 85], [49, 86], [49, 86], [47, 86], [45, 87], [45, 87], [44, 88], [44, 89], [44, 89], [42, 90], [42, 90], [41, 91], [41, 91], [41, 91], [41, 91], [41, 91], [46, 91], [46, 91], [46, 91], [46, 91], [46, 91], [45, 91], [44, 91], [44, 91], [44, 91], [44, 91], [44, 91], [44, 92], [44, 93], [44, 93], [44, 93], [43, 95], [43, 96], [43, 96], [43, 96], [43, 96], [43, 96], [43, 96], [43, 96], [43, 98], [43, 98], [43, 98], [43, 98], [43, 98], [43, 98], [43, 98], [43, 98], [42, 98], [42, 98], [42, 98], [42, 98], [42, 98], [42, 98], [42, 98], [42, 98], [41, 98], [41, 98], [41, 98], [41, 98], [41, 98], [41, 98], [41, 98], [41, 99], [41, 99], [41, 99], [41, 99], [40, 99], [40, 99], [40, 99], [40, 99], [39, 100], [39, 100], [39, 100], [39, 100], [39, 100], [39, 100], [39, 100], [39, 100], [39, 100], [39, 100], [38, 103], [37, 103], [37, 103], [37, 103], [36, 103], [36, 104], [35, 106], [35, 106], [35, 106], [35, 106], [35, 106], [35, 106], [35, 106], [35, 106], [35, 106], [35, 106], [34, 106], [34, 106], [34, 106], [34, 106]"
"[34, 25], [31, 25], [31, 25], [31, 25], [31, 25], [30, 25], [30, 25], [30, 25], [30, 25], [30, 25], [30, 25], [30, 25], [30, 25], [30, 25], [30, 25], [30, 25], [35, 25], [35, 25], [35, 25], [35, 25], [35, 25], [35, 25], [35, 25], [35, 25], [35, 25], [35, 25], [35, 25], [35, 25], [35, 25], [35, 25], [35, 25], [35, 25], [35, 25], [35, 25], [35, 25], [35, 25], [35, 25], [35, 25], [35, 25], [34, 25], [34, 25], [34, 25], [33, 25], [33, 25], [33, 25], [33, 25], [33, 25], [33, 25], [33, 25], [33, 25], [33, 25], [33, 25], [33, 25], [33, 25], [33, 25], [33, 25], [33, 25], [33, 25], [33, 25], [33, 25], [33, 25], [33, 25], [33, 25], [33, 25], [32, 25], [32, 25], [31, 25], [31, 25], [31, 25], [31, 25], [31, 25], [31, 25], [31, 25], [31, 25], [31, 25], [31, 25], [31, 25], [31, 25], [31, 25], [30, 25], [30, 25], [30, 25], [30, 25], [30, 25], [30, 25], [30, 25], [30, 25], [30, 25], [30, 25], [30, 25], [30, 25], [30, 25], [30, 25], [30, 25], [30, 25], [30, 25], [30, 25], [30, 25], [30, 25], [30, 25], [30, 25]"
"[32, 44], [29, 44], [29, 44], [28, 45], [28, 45], [28, 45], [28, 45], [28, 45], [28, 45], [28, 45], [28, 45], [28, 45], [28, 45], [27, 45], [27, 45], [32, 45], [31, 45], [31, 45], [31, 45], [31, 45], [31, 45], [31, 45], [31, 45], [31, 45], [31, 45], [31, 45], [31, 45], [31, 45], [31, 45], [31, 45], [30, 45], [29, 45], [29, 45], [29, 45], [28, 45], [28, 45], [28, 45], [25, 45], [24, 45], [24, 45], [23, 46], [23, 46], [23, 46], [23, 46], [23, 46], [23, 46], [23, 46], [23, 46], [23, 46], [23, 46], [23, 46], [22, 46], [22, 46], [22, 46], [22, 46], [22, 46], [22, 47], [22, 48], [22, 48], [22, 48], [22, 48], [22, 48], [22, 48], [22, 48], [22, 48], [22, 48], [22, 48], [21, 48], [20, 48], [20, 48], [20, 48], [20, 48], [20, 48], [20, 48], [20, 48], [20, 48], [20, 48], [20, 48], [20, 48], [19, 48], [19, 48], [19, 48], [19, 48], [19, 48], [19, 48], [19, 48], [19, 48], [19, 48], [19, 48], [19, 48], [19, 48], [19, 48], [19, 48], [19, 48], [19, 48], [19, 48], [19, 48], [19, 48], [19, 48], [19, 48], [19, 48]"
"[57, 29], [54, 29], [54, 29], [54, 29], [54, 29], [54, 29], [54, 29], [53, 29], [53, 29], [52, 29], [52, 29], [52, 29], [52, 29], [52, 29], [57, 29], [57, 29], [57, 29], [57, 29], [57, 29], [57, 29], [57, 29], [57, 29], [56, 29], [56, 29], [56, 29], [56, 29], [55, 29], [55, 29], [55, 29], [53, 29], [52, 29], [52, 29], [52, 29], [51, 29], [51, 29], [51, 29], [51, 29], [51, 29], [51, 29], [51, 29], [51, 29], [51, 29], [51, 29], [51, 29], [51, 29], [51, 29], [51, 29], [51, 29], [51, 29], [51, 29], [49, 29], [49, 29], [49, 29], [49, 29], [49, 29], [49, 29], [49, 29], [49, 29], [48, 29], [48, 29], [48, 29], [48, 29], [48, 29], [48, 29], [48, 29], [48, 29], [48, 29], [48, 29], [48, 29], [48, 29], [48, 29], [48, 29], [48, 29], [48, 29], [48, 29], [48, 29], [48, 29], [48, 29], [48, 29], [48, 29], [48, 29], [48, 29], [48, 29], [48, 29], [48, 29], [48, 29], [48, 29], [48, 29], [48, 29], [48, 29], [48, 29], [48, 29], [48, 29], [47, 29], [47, 29], [47, 29], [47, 29], [46, 29], [46, 29], [45, 29], [45, 29]"
"[18, 55], [17, 55], [17, 55], [16, 56], [16, 56], [16, 56], [16, 56], [16, 56], [16, 56], [16, 56], [16, 56], [16, 56], [16, 56], [15, 56], [14, 56], [14, 56], [14, 56], [14, 56], [14, 56], [14, 56], [14, 56], [14, 56], [13, 56], [13, 56], [13, 56], [13, 56], [13, 56], [13, 56], [13, 56], [13, 56], [13, 56], [13, 56], [13, 56], [13, 56], [12, 56], [11, 56], [11, 56], [11, 56], [11, 56], [10, 57], [10, 57], [10, 57], [10, 57], [10, 57], [10, 57], [10, 57], [10, 57], [10, 57], [10, 57], [10, 57], [10, 57], [10, 57], [10, 57], [10, 57], [10, 57], [10, 57], [10, 57], [10, 57], [10, 57], [10, 57], [10, 57], [10, 57], [10, 57], [10, 57], [10, 57], [10, 57], [10, 57], [10, 57], [10, 57], [10, 57], [10, 57], [10, 57], [10, 57], [10, 57], [9, 57], [9, 57], [9, 57], [9, 57], [9, 57], [9, 57], [9, 57], [9, 57], [9, 57], [9, 57], [9, 57], [8, 57], [8, 57], [8, 57], [8, 57], [8, 57], [8, 57], [8, 57], [8, 57], [8, 57], [8, 57], [8, 57], [8, 57], [8, 57], [8, 57], [8, 57], [8, 57]"
"[100, 29], [94, 29], [94, 29], [93, 29], [93, 29], [93, 29], [92, 29], [91, 29], [90, 29], [89, 29], [89, 29], [89, 29], [103, 29], [103, 29], [103, 29], [103, 29], [103, 29], [103, 29], [103, 29], [101, 29], [101, 29], [101, 29], [101, 29], [100, 29], [100, 29], [100, 29], [99, 29], [99, 29], [99, 29], [99, 29], [98, 29], [98, 29], [98, 29], [98, 29], [98, 29], [98, 29], [98, 29], [98, 29], [98, 29], [98, 29], [98, 29], [97, 29], [97, 29], [96, 29], [95, 29], [95, 29], [95, 29], [95, 29], [95, 29], [95, 29], [95, 29], [95, 29], [95, 29], [95, 29], [95, 29], [94, 29], [94, 29], [94, 29], [94, 29], [94, 29], [94, 29], [94, 29], [94, 29], [93, 30], [92, 30], [92, 30], [92, 30], [92, 30], [92, 30], [92, 30], [92, 30], [92, 30], [91, 30], [91, 30], [91, 30], [91, 30], [90, 30], [90, 30], [90, 30], [90, 30], [90, 30], [89, 30], [89, 30], [89, 30], [89, 30], [88, 30], [88, 30], [88, 30], [87, 30], [87, 30], [87, 30], [87, 30], [86, 30], [86, 30], [86, 30], [84, 30], [84, 30], [83, 30], [83, 30], [83, 30], [82, 30]"
"[58, 11], [57, 11], [57, 11], [57, 11], [57, 11], [57, 11], [57, 11], [57, 11], [57, 11], [57, 11], [57, 11], [65, 11], [65, 11], [65, 11], [65, 11], [65, 11], [65, 11], [65, 11], [65, 11], [65, 11], [65, 11], [65, 11], [65, 11], [65, 11], [65, 11], [65, 11], [65, 11], [64, 11], [64, 11], [64, 11], [64, 11], [64, 11], [64, 11], [64, 11], [64, 11], [64, 11], [64, 11], [64, 11], [64, 11], [64, 11], [64, 11], [64, 11], [64, 11], [64, 11], [64, 11], [64, 11], [64, 11], [64, 11], [64, 11], [64, 11], [64, 11], [64, 11], [64, 11], [64, 11], [64, 11], [64, 11], [64, 11], [64, 11], [64, 11], [64, 11], [64, 11], [64, 11], [64, 11], [64, 11], [64, 11], [64, 11], [64, 11], [64, 11], [64, 11], [64, 11], [64, 11], [64, 11], [64, 11], [64, 11], [64, 11], [64, 11], [64, 11], [64, 11], [64, 11], [64, 11], [64, 11], [64, 11], [64, 11], [64, 11], [64, 11], [64, 11], [64, 11], [64, 11], [64, 11], [64, 11], [64, 11], [64, 11], [64, 11], [64, 11], [64, 11], [64, 11], [64, 11], [64, 11], [64, 11], [64, 11], [64, 11]"
"[47, 20], [46, 20], [46, 20], [46, 20], [46, 20], [46, 20], [46, 20], [46, 20], [46, 20], [46, 20], [54, 20], [54, 20], [54, 20], [54, 20], [54, 20], [54, 20], [54, 20], [54, 20], [54, 20], [54, 20], [54, 20], [54, 20], [54, 20], [54, 20], [53, 20], [53, 20], [53, 20], [53, 20], [53, 20], [53, 20], [53, 20], [53, 20], [53, 20], [53, 20], [53, 20], [52, 21], [52, 21], [52, 21], [50, 21], [50, 21], [50, 21], [50, 21], [50, 21], [50, 21], [48, 22], [48, 22], [48, 22], [48, 22], [48, 22], [48, 22], [48, 22], [48, 22], [48, 23], [48, 23], [47, 24], [46, 25], [46, 25], [45, 25], [45, 25], [45, 25], [45, 25], [44, 25], [44, 25], [44, 25], [44, 25], [44, 25], [44, 25], [44, 25], [44, 25], [44, 25], [44, 25], [44, 25], [44, 25], [44, 25], [44, 25], [44, 25], [44, 25], [43, 26], [43, 26], [43, 26], [43, 26], [43, 26], [42, 26], [42, 26], [42, 26], [42, 26], [42, 26], [42, 26], [42, 26], [42, 26], [42, 26], [42, 26], [42, 26], [42, 26], [42, 26], [42, 26], [42, 26], [42, 26], [42, 26], [42, 26], [42, 26]"
"[55, 24], [52, 24], [52, 24], [52, 24], [52, 24], [52, 24], [52, 24], [52, 24], [52, 24], [57, 24], [57, 24], [57, 24], [57, 24], [57, 24], [57, 24], [57, 24], [57, 24], [57, 24], [57, 24], [57, 24], [57, 24], [57, 24], [57, 24], [57, 24], [57, 24], [57, 24], [57, 24], [56, 24], [56, 24], [55, 24], [55, 24], [54, 24], [54, 24], [54, 24], [54, 24], [53, 24], [53, 24], [53, 24], [53, 24], [53, 24], [53, 24], [53, 24], [53, 24], [53, 24], [53, 24], [53, 25], [53, 25], [53, 25], [53, 25], [53, 25], [53, 25], [53, 25], [53, 25], [53, 25], [53, 25], [53, 25], [53, 25], [53, 26], [53, 26], [53, 26], [53, 26], [53, 26], [53, 26], [53, 26], [53, 26], [53, 26], [53, 26], [53, 26], [53, 26], [53, 26], [53, 26], [52, 27], [52, 27], [52, 27], [52, 27], [52, 27], [52, 27], [52, 27], [52, 27], [52, 27], [52, 27], [52, 27], [52, 27], [52, 27], [52, 27], [52, 27], [52, 27], [52, 27], [52, 27], [52, 27], [52, 27], [52, 27], [52, 27], [52, 27], [52, 27], [52, 27], [52, 27], [51, 28], [51, 28], [51, 28], [51, 28]"
"[83, 73], [66, 78], [65, 82], [65, 82], [63, 82], [62, 83], [62, 83], [61, 83], [67, 83], [67, 84], [66, 85], [65, 85], [65, 85], [65, 85], [65, 85], [65, 85], [65, 85], [65, 85], [65, 85], [64, 85], [64, 85], [64, 85], [64, 85], [63, 86], [63, 86], [63, 86], [63, 86], [63, 86], [62, 86], [62, 86], [62, 86], [62, 86], [62, 86], [62, 86], [62, 86], [61, 86], [59, 89], [59, 89], [59, 90], [59, 90], [58, 91], [58, 91], [58, 91], [58, 91], [58, 91], [58, 91], [57, 91], [57, 91], [56, 93], [56, 93], [55, 94], [55, 94], [55, 94], [55, 94], [54, 94], [53, 94], [53, 94], [53, 94], [53, 94], [53, 94], [53, 94], [52, 94], [51, 94], [51, 94], [51, 94], [50, 95], [49, 95], [49, 95], [49, 96], [49, 96], [49, 96], [49, 96], [49, 96], [49, 97], [49, 97], [49, 97], [49, 97], [49, 99], [49, 99], [49, 99], [49, 99], [49, 100], [48, 106], [48, 108], [48, 108], [48, 109], [48, 109], [48, 109], [48, 109], [48, 109], [48, 109], [48, 109], [48, 109], [48, 109], [48, 109], [48, 109], [48, 109], [47, 111], [47, 111], [47, 111], [46, 113]"
"[43, 6], [42, 6], [42, 6], [42, 6], [42, 6], [42, 6], [42, 6], [47, 6], [47, 6], [47, 6], [47, 6], [47, 6], [47, 6], [47, 6], [47, 6], [47, 6], [47, 6], [47, 6], [47, 6], [47, 6], [47, 6], [47, 6], [47, 6], [47, 6], [47, 6], [47, 6], [47, 6], [47, 6], [47, 6], [47, 6], [47, 6], [47, 6], [47, 6], [47, 6], [47, 6], [47, 6], [47, 6], [47, 6], [47, 6], [46, 6], [46, 6], [46, 6], [46, 6], [46, 6], [46, 6], [46, 6], [46, 6], [46, 6], [46, 6], [46, 6], [46, 6], [46, 6], [46, 6], [46, 6], [46, 6], [46, 6], [46, 6], [46, 6], [46, 6], [46, 6], [46, 6], [46, 6], [46, 6], [46, 6], [46, 6], [46, 6], [46, 6], [46, 6], [46, 6], [46, 6], [46, 6], [46, 6], [46, 6], [46, 6], [46, 6], [46, 6], [46, 6], [46, 6], [46, 6], [46, 6], [46, 6], [46, 6], [46, 6], [46, 6], [46, 6], [46, 6], [46, 6], [46, 6], [46, 6], [46, 6], [46, 6], [46, 6], [46, 6], [46, 6], [46, 6], [46, 6], [46, 6], [46, 6], [46, 6], [46, 6], [46, 6]"
"[81, 5], [79, 5], [79, 5], [79, 5], [79, 5], [79, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5], [90, 5]"
"[65, 52], [56, 54], [56, 54], [56, 54], [55, 54], [57, 54], [57, 54], [56, 56], [56, 56], [56, 56], [55, 57], [55, 57], [55, 57], [55, 57], [55, 57], [55, 57], [55, 57], [55, 57], [55, 57], [55, 57], [55, 57], [55, 57], [55, 57], [55, 57], [54, 58], [54, 58], [54, 58], [53, 61], [53, 61], [53, 61], [53, 61], [51, 61], [51, 61], [51, 61], [51, 61], [51, 61], [50, 62], [49, 62], [49, 62], [49, 62], [49, 62], [49, 62], [49, 62], [49, 62], [49, 62], [49, 62], [48, 62], [48, 62], [48, 62], [48, 62], [48, 62], [48, 62], [48, 62], [48, 62], [48, 62], [48, 62], [48, 62], [47, 62], [47, 62], [47, 62], [47, 62], [47, 62], [47, 62], [47, 62], [47, 62], [47, 62], [47, 62], [47, 62], [47, 62], [47, 62], [47, 62], [47, 62], [47, 62], [47, 62], [47, 62], [47, 62], [47, 62], [47, 62], [47, 62], [47, 62], [47, 62], [46, 62], [46, 62], [45, 63], [45, 63], [45, 63], [45, 63], [45, 63], [45, 63], [45, 63], [45, 63], [44, 63], [44, 64], [44, 64], [44, 65], [44, 65], [44, 65], [44, 65], [44, 65], [44, 65], [43, 65]"
